caldt,prtnam,prtcnt,prtwgt,totret,totind,capret,capind,incret,incind
1981-09-30,6_8,547,71628577,-0.077849,323.079,-0.081221,29.558,0.003372,10.873
1981-09-30,9_10,894,22650468,-0.082148,703.866,-0.084762,142.608,0.002613,4.930
1981-09-30,1_5,749,1008390750,-0.054985,99.400,-0.057929,7.940,0.002944,12.504
1981-09-30,6_10,1441,94279045,-0.078882,368.208,-0.082072,38.732,0.003190,9.459
1981-09-30,Mrkt,2190,1102669796,-0.057028,107.514,-0.059994,8.723,0.002965,12.312
1981-10-30,1,147,580530561,0.050500,80.562,0.046978,6.543,0.003522,12.284
1981-10-30,2,145,158265023,0.072269,153.090,0.068635,11.287,0.003634,13.585
1981-10-30,3,149,98858504,0.057471,230.252,0.054067,17.435,0.003404,13.174
1981-10-30,4,151,62956630,0.074663,208.143,0.071110,16.764,0.003553,12.409
1981-10-30,5,154,42083928,0.057032,346.318,0.054014,27.008,0.003018,12.823
1981-10-30,6,165,29914623,0.070212,318.746,0.066839,25.551,0.003373,12.443
1981-10-30,7,182,21105274,0.073796,388.671,0.071413,36.920,0.002383,10.468
1981-10-30,8,199,14159766,0.090258,333.436,0.087640,38.045,0.002618,8.650
1981-10-30,9,242,10760473,0.090751,432.188,0.089100,71.325,0.001652,6.049
1981-10-30,10,652,9765255,0.081734,2102.521,0.079856,629.441,0.001877,3.351
1981-10-30,1_2,292,738795584,0.055163,89.861,0.051617,7.182,0.003546,12.493
1981-10-30,3_5,454,203899061,0.062689,244.587,0.059318,18.939,0.003370,12.897
1981-10-30,6_8,546,65179662,0.075727,347.545,0.072839,31.711,0.002888,10.904
1981-10-30,9_10,894,20525728,0.086461,764.723,0.084702,154.687,0.001759,4.939
1981-10-30,1_5,746,942694645,0.056791,105.045,0.053283,8.363,0.003508,12.548
1981-10-30,6_10,1440,85705390,0.078298,397.038,0.075680,41.664,0.002618,9.484
1981-10-30,Mrkt,2186,1028400036,0.058583,113.812,0.055150,9.204,0.003434,12.354
1981-11-30,1,147,608346492,0.051194,84.687,0.042559,6.821,0.008635,12.390
1981-11-30,2,144,167839855,0.033292,158.187,0.027385,11.596,0.005907,13.666
1981-11-30,3,149,104248023,0.055207,242.964,0.048835,18.286,0.006372,13.258
1981-11-30,4,150,67159549,0.034759,215.378,0.029613,17.260,0.005146,12.473
1981-11-30,5,154,44383958,0.033991,358.090,0.029665,27.809,0.004326,12.878
1981-11-30,6,166,32210885,0.027618,327.549,0.023404,26.149,0.004214,12.495
1981-11-30,7,182,22602048,0.035402,402.430,0.031211,38.072,0.004191,10.512
1981-11-30,8,200,15461236,0.033166,344.495,0.029744,39.177,0.003423,8.680
1981-11-30,9,243,11768328,0.025897,443.380,0.021819,72.882,0.004078,6.073
1981-11-30,10,653,10603694,0.020277,2145.154,0.018049,640.802,0.002228,3.359
1981-11-30,1_2,291,776186347,0.047323,94.114,0.039278,7.464,0.008045,12.593
1981-11-30,3_5,453,215791529,0.044479,255.466,0.038910,19.676,0.005569,12.969
1981-11-30,6_8,548,70274169,0.031342,358.438,0.027310,32.577,0.004033,10.948
1981-11-30,9_10,896,22372022,0.023233,782.490,0.020032,157.786,0.003201,4.955
1981-11-30,1_5,744,991977876,0.046704,109.951,0.039198,8.691,0.007506,12.642
1981-11-30,6_10,1444,92646191,0.029384,408.704,0.025552,42.728,0.003832,9.521
1981-11-30,Mrkt,2188,1084624067,0.045225,118.959,0.038032,9.555,0.007193,12.443
1981-12-31,1,147,638883048,-0.032349,81.947,-0.034559,6.585,0.002209,12.418
1981-12-31,2,144,172570908,-0.021860,154.729,-0.025934,11.295,0.004074,13.721
1981-12-31,3,148,108769882,-0.032197,235.141,-0.036160,17.625,0.003963,13.310
1981-12-31,4,150,69238986,-0.017628,211.581,-0.021743,16.885,0.004115,12.524
1981-12-31,5,154,45659148,-0.023564,349.651,-0.027233,27.052,0.003669,12.926
1981-12-31,6,169,33517173,-0.002823,326.624,-0.006596,25.976,0.003773,12.542
1981-12-31,7,183,23436045,-0.018473,394.996,-0.021562,37.251,0.003089,10.545
1981-12-31,8,202,16094608,-0.024789,335.955,-0.027840,38.086,0.003051,8.707
1981-12-31,9,245,12114120,-0.003065,442.021,-0.006365,72.418,0.003300,6.094
1981-12-31,10,654,10868000,-0.028879,2083.205,-0.031483,620.628,0.002605,3.368
1981-12-31,1_2,291,811453957,-0.030118,91.279,-0.032724,7.220,0.002606,12.626
1981-12-31,3_5,452,223668015,-0.025925,248.843,-0.029875,19.088,0.003950,13.020
1981-12-31,6_8,554,73047826,-0.012684,353.892,-0.016078,32.053,0.003394,10.985
1981-12-31,9_10,899,22982120,-0.015272,770.540,-0.018243,154.907,0.002971,4.969
1981-12-31,1_5,743,1035121972,-0.029212,106.739,-0.032109,8.412,0.002896,12.679
1981-12-31,6_10,1453,96029946,-0.013303,403.267,-0.016596,42.019,0.003293,9.552
1981-12-31,Mrkt,2196,1131151918,-0.027862,115.645,-0.030792,9.260,0.002930,12.479
1982-01-29,1,147,621613598,-0.014270,80.778,-0.015604,6.483,0.001334,12.434
1982-01-29,2,146,169050905,-0.031190,149.903,-0.033539,10.916,0.002350,13.754
1982-01-29,3,146,104807598,-0.039013,225.968,-0.041192,16.899,0.002179,13.339
1982-01-29,4,154,68442600,-0.044526,202.160,-0.047987,16.075,0.003462,12.568
1982-01-29,5,160,44647683,-0.020485,342.489,-0.022803,26.435,0.002318,12.955
1982-01-29,6,168,32310485,-0.049516,310.451,-0.051923,24.627,0.002407,12.572
1982-01-29,7,170,21234134,-0.038484,379.795,-0.041175,35.717,0.002692,10.573
1982-01-29,8,203,15703390,-0.027960,326.562,-0.029334,36.969,0.001374,8.718
1982-01-29,9,241,11754993,-0.021786,432.391,-0.023127,70.743,0.001341,6.102
1982-01-29,10,662,10473994,-0.006772,2069.098,-0.008082,615.611,0.001311,3.372
1982-01-29,1_2,293,790664503,-0.017888,89.647,-0.019438,7.080,0.001551,12.646
1982-01-29,3_5,460,217897882,-0.036948,239.649,-0.039558,18.333,0.002610,13.054
1982-01-29,6_8,541,69248009,-0.041245,339.295,-0.043505,30.659,0.002260,11.010
1982-01-29,9_10,903,22228986,-0.014712,759.204,-0.016038,152.423,0.001327,4.976
1982-01-29,1_5,753,1008562384,-0.022006,104.390,-0.023785,8.211,0.001780,12.701
1982-01-29,6_10,1444,91476995,-0.034797,389.235,-0.036831,40.471,0.002033,9.571
1982-01-29,Mrkt,2197,1100039380,-0.023069,112.977,-0.024870,9.030,0.001801,12.502
1982-02-26,1,147,611984659,-0.054569,76.370,-0.064808,6.062,0.010239,12.561
1982-02-26,2,146,163379207,-0.050299,142.363,-0.056529,10.299,0.006230,13.839
1982-02-26,3,145,99839603,-0.043085,216.232,-0.049476,16.063,0.006391,13.424
1982-02-26,4,155,65722622,-0.039055,194.265,-0.044465,15.360,0.005410,12.636
1982-02-26,5,160,43628335,-0.029741,332.303,-0.035096,25.507,0.005355,13.025
1982-02-26,6,169,30829661,-0.043943,296.809,-0.047733,23.452,0.003790,12.620
1982-02-26,7,170,20393743,-0.047685,361.684,-0.051898,33.864,0.004212,10.618
1982-02-26,8,204,15320855,-0.047873,310.929,-0.051893,35.051,0.004020,8.754
1982-02-26,9,240,11411976,-0.044828,413.008,-0.048179,67.335,0.003352,6.122
1982-02-26,10,662,10495040,-0.041014,1984.236,-0.043153,589.046,0.002139,3.379
1982-02-26,1_2,293,775363865,-0.053670,84.835,-0.063064,6.633,0.009394,12.765
1982-02-26,3_5,460,209190560,-0.039036,230.294,-0.044903,17.510,0.005867,13.130
1982-02-26,6_8,543,66544259,-0.045995,323.690,-0.049967,29.127,0.003973,11.054
1982-02-26,9_10,902,21907016,-0.043001,726.558,-0.045771,145.446,0.002770,4.990
1982-02-26,1_5,753,984554426,-0.050560,99.112,-0.059205,7.725,0.008645,12.811
1982-02-26,6_10,1445,88451274,-0.045253,371.621,-0.048928,38.491,0.003675,9.606
1982-02-26,Mrkt,2198,1073005700,-0.050123,107.314,-0.058358,8.503,0.008235,12.605
1982-03-31,1,147,572052900,-0.008096,75.751,-0.011275,5.994,0.003179,12.601
1982-03-31,2,146,154158344,-0.009509,141.010,-0.014513,10.150,0.005004,13.908
1982-03-31,3,145,94944595,-0.009117,214.260,-0.015107,15.820,0.005990,13.505
1982-03-31,4,155,62814163,-0.008271,192.658,-0.012916,15.161,0.004645,12.694
1982-03-31,5,159,41668506,0.007547,334.811,0.002308,25.566,0.005239,13.093
1982-03-31,6,170,29550676,-0.006379,294.916,-0.010920,23.196,0.004541,12.677
1982-03-31,7,169,19164915,-0.004688,359.989,-0.008260,33.584,0.003573,10.656
1982-03-31,8,204,14538515,-0.002479,310.158,-0.006054,34.838,0.003574,8.785
1982-03-31,9,237,10776896,-0.001101,412.554,-0.004623,67.023,0.003522,6.144
1982-03-31,10,663,10099421,-0.006003,1972.325,-0.008527,584.023,0.002525,3.388
1982-03-31,1_2,293,726211243,-0.008396,84.123,-0.011962,6.554,0.003566,12.810
1982-03-31,3_5,459,199427264,-0.005369,229.057,-0.010778,17.321,0.005409,13.201
1982-03-31,6_8,543,63254105,-0.004970,322.081,-0.008996,28.865,0.004026,11.098
1982-03-31,9_10,900,20876317,-0.003472,724.035,-0.006512,144.499,0.003040,5.005
1982-03-31,1_5,752,925638507,-0.007744,98.345,-0.011707,7.635,0.003963,12.862
1982-03-31,6_10,1443,84130422,-0.004598,369.912,-0.008379,38.169,0.003781,9.643
1982-03-31,Mrkt,2195,1009768929,-0.007482,106.511,-0.011430,8.406,0.003948,12.654
1982-04-30,1,145,560155132,0.036001,78.478,0.034832,6.203,0.001169,12.616
1982-04-30,2,145,150133668,0.051338,148.249,0.048133,10.638,0.003205,13.953
1982-04-30,3,145,92357616,0.049585,224.885,0.046362,16.554,0.003223,13.548
1982-04-30,4,150,59539517,0.053510,202.967,0.050720,15.930,0.002790,12.730
1982-04-30,5,156,40604694,0.044274,349.634,0.041344,26.623,0.002930,13.131
1982-04-30,6,160,27636548,0.055888,311.398,0.052897,24.423,0.002991,12.715
1982-04-30,7,175,19755493,0.067995,384.467,0.065893,35.797,0.002102,10.678
1982-04-30,8,193,13926062,0.057164,327.887,0.055426,36.769,0.001737,8.800
1982-04-30,9,242,10909061,0.040044,429.074,0.038024,69.572,0.002020,6.156
1982-04-30,10,674,10126297,0.038886,2049.020,0.037338,605.829,0.001548,3.393
1982-04-30,1_2,290,710288800,0.039243,87.424,0.037643,6.801,0.001599,12.831
1982-04-30,3_5,451,192501827,0.049679,240.437,0.046651,18.129,0.003027,13.241
1982-04-30,6_8,528,61318103,0.060079,341.431,0.057659,30.529,0.002420,11.125
1982-04-30,9_10,916,21035358,0.039486,752.624,0.037694,149.946,0.001793,5.014
1982-04-30,1_5,741,902790627,0.041468,102.423,0.039564,7.937,0.001904,12.887
1982-04-30,6_10,1444,82353461,0.054819,390.190,0.052559,40.175,0.002260,9.665
1982-04-30,Mrkt,2185,985144088,0.042584,111.047,0.040651,8.748,0.001934,12.679
1982-05-28,1,148,589121484,-0.021587,76.784,-0.032950,5.999,0.011363,12.759
1982-05-28,2,150,162861339,-0.038903,142.481,-0.046177,10.147,0.007275,14.055
1982-05-28,3,145,96500557,-0.042685,215.285,-0.049224,15.739,0.006539,13.637
1982-05-28,4,152,63215147,-0.040072,194.834,-0.045614,15.204,0.005542,12.800
1982-05-28,5,171,46129727,-0.026785,340.269,-0.032183,25.766,0.005398,13.202
1982-05-28,6,169,30772631,-0.038952,299.268,-0.043739,23.354,0.004787,12.776
1982-05-28,7,178,21388595,-0.041886,368.363,-0.045930,34.153,0.004044,10.721
1982-05-28,8,195,14878139,-0.028963,318.391,-0.032539,35.573,0.003576,8.832
1982-05-28,9,240,11290987,-0.027917,417.095,-0.031211,67.400,0.003293,6.176
1982-05-28,10,667,10425562,-0.019453,2009.161,-0.021673,592.699,0.002220,3.400
1982-05-28,1_2,298,751982823,-0.025337,85.209,-0.035815,6.557,0.010477,12.965
1982-05-28,3_5,468,205845431,-0.038319,231.223,-0.044296,17.326,0.005977,13.321
1982-05-28,6_8,542,67039365,-0.037671,328.569,-0.041952,29.249,0.004281,11.173
1982-05-28,9_10,907,21716548,-0.023854,734.672,-0.026632,145.952,0.002778,5.028
1982-05-28,1_5,766,957828254,-0.028127,99.542,-0.037637,7.638,0.009510,13.009
1982-05-28,6_10,1449,88755913,-0.034290,376.810,-0.038204,38.640,0.003913,9.702
1982-05-28,Mrkt,2215,1046584167,-0.028650,107.866,-0.037685,8.418,0.009036,12.793
1982-06-30,1,147,567601763,-0.015556,75.590,-0.018187,5.889,0.002631,12.793
1982-06-30,2,150,155898008,-0.029430,138.288,-0.034015,9.802,0.004585,14.119
1982-06-30,3,147,93333436,-0.020777,210.813,-0.025798,15.333,0.005022,13.705
1982-06-30,4,153,60757417,-0.020401,190.859,-0.024433,14.832,0.004032,12.852
1982-06-30,5,173,45105118,-0.009362,337.083,-0.013557,25.417,0.004194,13.258
1982-06-30,6,170,29526407,-0.024983,291.792,-0.028543,22.688,0.003560,12.822
1982-06-30,7,181,20613104,-0.029953,357.329,-0.033227,33.018,0.003274,10.756
1982-06-30,8,194,14265274,-0.026725,309.882,-0.029752,34.515,0.003027,8.858
1982-06-30,9,239,10997187,-0.029271,404.887,-0.032972,65.178,0.003702,6.199
1982-06-30,10,664,10166624,-0.031733,1945.404,-0.033392,572.908,0.001659,3.406
1982-06-30,1_2,297,723499771,-0.018545,83.629,-0.021598,6.415,0.003052,13.005
1982-06-30,3_5,473,199195971,-0.018077,227.043,-0.022610,16.934,0.004533,13.381
1982-06-30,6_8,545,64404784,-0.026959,319.711,-0.030310,28.362,0.003350,11.210
1982-06-30,9_10,903,21163811,-0.030453,712.298,-0.033174,141.111,0.002720,5.042
1982-06-30,1_5,770,922695741,-0.018444,97.706,-0.021816,7.472,0.003372,13.053
1982-06-30,6_10,1448,85568595,-0.027824,366.326,-0.031018,37.441,0.003195,9.733
1982-06-30,Mrkt,2218,1008264337,-0.019240,105.790,-0.022597,8.228,0.003357,12.836
1982-07-30,1,147,562742380,-0.018898,74.161,-0.020584,5.768,0.001686,12.815
1982-07-30,2,148,149528083,-0.035237,133.415,-0.038549,9.424,0.003311,14.166
1982-07-30,3,146,89407003,-0.036099,203.202,-0.039004,14.735,0.002905,13.745
1982-07-30,4,155,60248627,-0.020420,186.961,-0.023861,14.478,0.003441,12.896
1982-07-30,5,171,43443822,-0.023592,329.131,-0.028047,24.704,0.004455,13.317
1982-07-30,6,167,28408462,-0.004748,290.406,-0.007381,22.520,0.002633,12.855
1982-07-30,7,183,20287520,0.003453,358.563,0.001147,33.056,0.002306,10.781
1982-07-30,8,195,13800809,-0.021423,303.243,-0.022961,33.722,0.001538,8.872
1982-07-30,9,242,10636710,-0.023055,395.552,-0.024758,63.564,0.001702,6.210
1982-07-30,10,663,9677704,-0.012940,1920.230,-0.014919,564.361,0.001978,3.413
1982-07-30,1_2,295,712270463,-0.022328,81.762,-0.024355,6.259,0.002027,13.031
1982-07-30,3_5,472,193099451,-0.028393,220.597,-0.031814,16.396,0.003421,13.427
1982-07-30,6_8,545,62496791,-0.005768,317.867,-0.008053,28.134,0.002285,11.236
1982-07-30,9_10,905,20314414,-0.018237,699.308,-0.020070,138.279,0.001834,5.051
1982-07-30,1_5,767,905369914,-0.023622,95.398,-0.025946,7.278,0.002324,13.083
1982-07-30,6_10,1450,82811205,-0.008827,363.092,-0.011001,37.030,0.002174,9.755
1982-07-30,Mrkt,2217,988181119,-0.022382,103.422,-0.024694,8.025,0.002312,12.866
1982-08-31,1,147,551296480,0.127920,83.648,0.115705,6.436,0.012214,12.971
1982-08-31,2,148,143660344,0.123537,149.897,0.115699,10.514,0.007838,14.277
1982-08-31,3,145,85380873,0.131133,229.849,0.123825,16.559,0.007308,13.846
1982-08-31,4,155,58746474,0.123607,210.071,0.117527,16.180,0.006079,12.975
1982-08-31,5,171,42238910,0.117993,367.966,0.111942,27.469,0.006051,13.397
1982-08-31,6,164,27679820,0.109762,322.282,0.104318,24.870,0.005444,12.925
1982-08-31,7,181,20135743,0.111233,398.447,0.106780,36.585,0.004453,10.829
1982-08-31,8,193,13357690,0.097752,332.886,0.093391,36.871,0.004361,8.911
1982-08-31,9,243,10419810,0.083156,428.444,0.079594,68.624,0.003562,6.232
1982-08-31,10,664,9590643,0.064037,2043.195,0.061518,599.079,0.002519,3.421
1982-08-31,1_2,295,694956824,0.127014,92.147,0.115704,6.983,0.011310,13.178
1982-08-31,3_5,471,186366256,0.125782,248.344,0.119146,18.349,0.006636,13.516
1982-08-31,6_8,538,61173254,0.107624,352.077,0.102742,31.024,0.004882,11.291
1982-08-31,9_10,907,20010453,0.073993,751.052,0.070930,148.087,0.003062,5.066
1982-08-31,1_5,766,881323080,0.126753,107.490,0.116432,8.125,0.010321,13.218
1982-08-31,6_10,1445,81183706,0.099334,399.160,0.094901,40.544,0.004433,9.798
1982-08-31,Mrkt,2211,962506786,0.124441,116.292,0.114616,8.944,0.009825,12.992
1982-09-30,1,147,615573990,0.008445,84.355,0.006321,6.476,0.002124,12.999
1982-09-30,2,148,160503346,0.014075,152.007,0.009463,10.614,0.004612,14.343
1982-09-30,3,145,96154733,0.029089,236.535,0.024526,16.965,0.004563,13.909
1982-09-30,4,153,65026814,0.022419,214.781,0.019036,16.488,0.003382,13.019
1982-09-30,5,170,46479863,0.022656,376.303,0.016351,27.918,0.006305,13.482
1982-09-30,6,164,30592296,0.036705,334.111,0.033557,25.704,0.003147,12.966
1982-09-30,7,181,22014841,0.023815,407.936,0.021325,37.366,0.002489,10.856
1982-09-30,8,192,14549351,0.027544,342.055,0.024922,37.790,0.002623,8.934
1982-09-30,9,241,11184578,0.029422,441.050,0.026509,70.443,0.002913,6.250
1982-09-30,10,667,10220202,0.027618,2099.624,0.025975,614.640,0.001643,3.427
1982-09-30,1_2,295,776077335,0.009610,93.032,0.006971,7.032,0.002639,13.213
1982-09-30,3_5,468,207661410,0.025560,254.692,0.020977,18.734,0.004583,13.578
1982-09-30,6_8,537,67156488,0.030495,362.813,0.027677,31.883,0.002818,11.322
1982-09-30,9_10,908,21404780,0.028560,772.502,0.026254,151.975,0.002307,5.078
1982-09-30,1_5,763,983738745,0.012977,108.885,0.009928,8.206,0.003049,13.259
1982-09-30,6_10,1445,88561268,0.030027,411.145,0.027333,41.652,0.002694,9.824
1982-09-30,Mrkt,2208,1072300013,0.014385,117.965,0.011365,9.046,0.003020,13.032
1982-10-29,1,145,619416478,0.104797,93.195,0.102137,7.138,0.002660,13.033
1982-10-29,2,148,166090120,0.125180,171.035,0.121621,11.905,0.003559,14.394
1982-10-29,3,145,98486654,0.126557,266.470,0.123039,19.053,0.003518,13.958
1982-10-29,4,155,67229183,0.146579,246.263,0.143259,18.850,0.003319,13.062
1982-10-29,5,163,45679219,0.133246,426.443,0.130596,31.564,0.002650,13.518
1982-10-29,6,169,32428920,0.148069,383.582,0.145925,29.455,0.002143,12.994
1982-10-29,7,177,21735059,0.138383,464.387,0.135927,42.445,0.002456,10.883
1982-10-29,8,194,14777650,0.155275,395.168,0.153427,43.588,0.001849,8.950
1982-10-29,9,245,11394490,0.147729,506.206,0.145845,80.717,0.001884,6.262
1982-10-29,10,659,9893811,0.151446,2417.603,0.149812,706.721,0.001633,3.433
1982-10-29,1_2,293,785506598,0.109107,103.182,0.106256,7.779,0.002850,13.251
1982-10-29,3_5,463,211395056,0.134370,288.915,0.131103,21.190,0.003267,13.622
1982-10-29,6_8,540,68941629,0.146560,415.987,0.144381,36.486,0.002179,11.347
1982-10-29,9_10,904,21288301,0.149456,887.958,0.147689,174.419,0.001767,5.087
1982-10-29,1_5,756,996901654,0.114464,121.348,0.111525,9.121,0.002939,13.298
1982-10-29,6_10,1444,90229931,0.147243,471.684,0.145162,47.698,0.002082,9.845
1982-10-29,Mrkt,2200,1087131585,0.117184,131.789,0.114317,10.080,0.002867,13.069
1982-11-30,1,145,683235157,0.039396,96.866,0.030220,7.353,0.009176,13.153
1982-11-30,2,147,185021308,0.047456,179.152,0.040864,12.391,0.006592,14.489
1982-11-30,3,145,110732683,0.048426,279.374,0.043456,19.881,0.004970,14.027
1982-11-30,4,155,76820544,0.066913,262.741,0.061950,20.018,0.004963,13.127
1982-11-30,5,163,51732541,0.074682,458.291,0.070355,33.785,0.004327,13.576
1982-11-30,6,169,37204762,0.085625,416.427,0.081796,31.864,0.003830,13.044
1982-11-30,7,177,24686631,0.099957,510.806,0.096351,46.534,0.003606,10.922
1982-11-30,8,193,16944986,0.072243,423.716,0.069010,46.597,0.003233,8.979
1982-11-30,9,245,13060256,0.073883,543.606,0.071108,86.456,0.002775,6.279
1982-11-30,10,659,11362956,0.099093,2657.171,0.097241,775.443,0.001852,3.439
1982-11-30,1_2,292,868256465,0.041113,107.425,0.032488,8.032,0.008625,13.365
1982-11-30,3_5,463,239285769,0.060037,306.260,0.055209,22.360,0.004829,13.688
1982-11-30,6_8,539,78836379,0.087237,452.276,0.083605,39.536,0.003631,11.388
1982-11-30,9_10,904,24423212,0.085612,963.978,0.083266,188.943,0.002346,5.099
1982-11-30,1_5,755,1107542234,0.045202,126.833,0.037397,9.462,0.007805,13.401
1982-11-30,6_10,1443,103259591,0.086852,512.651,0.083525,51.682,0.003327,9.877
1982-11-30,Mrkt,2198,1210801825,0.048754,138.214,0.041331,10.497,0.007423,13.166
1982-12-31,1,145,704028478,0.012130,98.041,0.010390,7.430,0.001740,13.176
1982-12-31,2,147,192910690,0.014769,181.798,0.011264,12.531,0.003505,14.539
1982-12-31,3,150,118987506,0.016822,284.074,0.013177,20.143,0.003645,14.078
1982-12-31,4,161,84113420,0.012029,265.902,0.009291,20.204,0.002739,13.163
1982-12-31,5,169,57517220,-0.002352,457.213,-0.005051,33.614,0.002699,13.613
1982-12-31,6,176,41558598,0.014919,422.639,0.012051,32.248,0.002868,13.081
1982-12-31,7,182,27759338,-0.001393,510.095,-0.003811,46.357,0.002419,10.948
1982-12-31,8,194,18158760,0.027186,435.235,0.025056,47.764,0.002130,8.999
1982-12-31,9,248,14148565,0.025170,557.288,0.022117,88.368,0.003053,6.298
1982-12-31,10,655,12498630,0.007787,2677.862,0.005993,780.091,0.001794,3.445
1982-12-31,1_2,292,896939168,0.012697,108.789,0.010578,8.117,0.002119,13.393
1982-12-31,3_5,480,260618146,0.011043,309.642,0.007900,22.537,0.003144,13.731
1982-12-31,6_8,552,87476697,0.012289,457.834,0.009717,39.921,0.002572,11.418
1982-12-31,9_10,903,26647195,0.017017,980.381,0.014554,191.693,0.002463,5.111
1982-12-31,1_5,772,1157557313,0.012325,128.396,0.009975,9.556,0.002350,13.433
1982-12-31,6_10,1455,114123892,0.013393,519.517,0.010846,52.243,0.002547,9.903
1982-12-31,Mrkt,2227,1271681205,0.012421,139.931,0.010053,10.602,0.002368,13.197
1983-01-31,1,145,720954991,0.039064,101.871,0.037097,7.706,0.001967,13.202
1983-01-31,2,144,194424299,0.028275,186.938,0.025532,12.851,0.002743,14.579
1983-01-31,3,153,121788005,0.039325,295.245,0.036421,20.876,0.002905,14.119
1983-01-31,4,160,84562753,0.025126,272.582,0.022379,20.656,0.002747,13.199
1983-01-31,5,167,57675589,0.051037,480.548,0.048770,35.254,0.002266,13.644
1983-01-31,6,172,40282358,0.051642,444.465,0.049406,33.842,0.002236,13.110
1983-01-31,7,188,28626514,0.068849,545.214,0.067206,49.472,0.001643,10.966
